Date,SR_3M,SR_6M,SR_1Y,SR_2Y,SR_3Y,SR_4Y,SR_5Y,SR_6Y,SR_7Y,SR_8Y,SR_9Y,SR_10Y,SR_11Y,SR_12Y,SR_13Y,SR_14Y,SR_15Y,SR_16Y,SR_17Y,SR_18Y,SR_19Y,SR_20Y,SR_21Y,SR_22Y,SR_23Y,SR_24Y,SR_25Y,SR_26Y,SR_27Y,SR_28Y,SR_29Y,SR_30Y
2022-01-11,0.7394227556250594,0.7696834564611019,0.7608088230261364,0.8771347132250356,0.9214831445350051,1.0048978998055065,0.9971338308991945,1.1120957104619813,1.2089020646391837,1.1718572477901321,1.2415704464841968,1.2995309088050386,1.2879909007824881,1.361880540621549,1.3936080204250205,1.4399087516571718,1.4382179263950452,1.5197775517554022,1.5850115589634841,1.6741344012863852,1.6909376950879362,1.7919832296710863,1.6872783403224139,1.8105711722712727,1.817433561380655,1.959082189363475,1.850527878076569,1.8903422896056274,1.943787794650086,1.9090428505078885,2.030488184531824,2.0604219336646845
2022-01-12,0.7563793413379581,0.7003882305946316,0.7189553672912296,0.8443616829465069,0.800482606672673,0.9998942282704403,1.0061161213986838,0.9605160499774448,0.9337608423644778,1.1215556171986825,1.0818471962917866,1.1826347293413153,1.073789913758473,1.156013996953264,1.2185031676405378,1.2527006008356998,1.2598641000308837,1.3454741227264129,1.2928991224984812,1.371123954162045,1.4162601422860852,1.4680310462658586,1.5100335424395326,1.4504604896627373,1.4623368715777287,1.6353989594699307,1.6207368167176222,1.5994459182133174,1.7473287200273153,1.7086151852196079,1.7950230255035842,1.7728334268506112
2022-01-13,1.3463988052385063,1.3539620260804106,1.4317242527294207,1.3846950222707113,1.5275250470770347,1.601317296688976,1.512422337916097,1.590961357520378,1.5963335033888504,1.731791132303358,1.8271665481472235,1.9116866236087793,1.884944342629337,2.006839121128989,1.9001526335231642,1.9273841401792864,2.052870486070392,2.1176880415676695,2.1394650343663555,2.0801507751968407,2.2213234736833454,2.202667746859436,2.343360384852105,2.370082146179238,2.346537750352651,2.409534291187917,2.4238901570196725,2.515277044679189,2.6076738684746714,2.5520894982738196,2.6679973942396225,2.6576679182930203
2022-01-14,0.421618626747935,0.40859907783635524,0.5989529250129093,0.55332258798933,0.5579762650485255,0.6398846152375394,0.6565095677936081,0.6817472016077423,0.7525072158028779,0.7874006278481919,0.749715775796804,0.7733445159945881,0.8135965646798242,0.7368923501521921,0.8003763661752916,0.96820096638662,1.00545365527695,0.9337714031521364,0.9977747230589623,1.0069687878902638,1.167570842578412,1.0916088501887606,1.0510389465078802,1.0312800961579274,1.0201887533152056,1.1319822235559656,1.1051444053098198,1.0928667579782148,1.1525415163113468,1.1515644023456273,1.3106583757182706,1.2909368658284626
2022-01-15,0.6577920423037187,0.8001629582792344,0.791115211191261,0.7791167226933357,0.8789492219405433,0.8971097338044903,0.9210098378778411,1.0835646564825794,1.1782834697181694,1.0572816959198656,1.198862618646572,1.180982530573838,1.2313954347193503,1.267912005912955,1.2957378299015816,1.3824603548750911,1.37932777160657,1.4750264576046406,1.499443199978545,1.5303123437224058,1.5370647363126986,1.5936877227029098,1.700298055341344,1.7275115448898255,1.6934741897600123,1.7871662710557958,1.8595890601129064,1.7783515041195417,1.9287824742058872,1.9082743139870557,2.0097317381455615,1.9828466582470639
2022-01-16,0.17899558092980294,0.1361544411932837,0.2378840634819141,0.1585325233785716,0.2646395432608156,0.22866821181991265,0.27474050907585945,0.3256654341370825,0.29469203904083774,0.33174583187456463,0.4136589133326122,0.3461698799179848,0.4279089388991741,0.34029492052422144,0.4335551868771649,0.4891224792899506,0.3031881091030937,0.3964423088473441,0.47448368245788397,0.4446770794738206,0.4824675645757292,0.44269524688981476,0.4861301826396278,0.48286112189632935,0.5578305689014094,0.5209235441487801,0.5338191323481203,0.5050667809899408,0.509995697043884,0.5214649354639018,0.5715406707350229,0.5395086836328031
2022-01-17,0.7992328001647838,0.9001984256455065,0.862820544797074,0.8540431782611736,0.9690393337854168,0.9844270114920253,1.1158399275834796,1.1877236404217304,1.3225539593683218,1.305939761769436,1.3286976599593865,1.4305700275011421,1.327517936400352,1.4984646852114818,1.5735534892059404,1.5091897769666134,1.6882510987238313,1.69581120789221,1.705859481730151,1.8059449608244496,1.9354923819444976,1.878694468516712,1.9296657854973664,1.9419666469705914,1.9701628329792715,2.1019449877845635,2.065460844249207,2.1597535507710997,2.1802845508242132,2.2761982883451752,2.3171108903585593,2.4005861276270632
2022-01-18,0.5592452041173214,0.6190245371727141,0.6692537153651109,0.634203097423365,0.7632887065754773,0.8219368794484391,0.805920158736809,0.9079405718046789,0.8026267565375853,0.8050516587767856,0.8033353680379056,0.9912691664211171,0.9727295104937788,0.9602313881057389,0.9995462787919088,0.9514140235733686,1.1517729660446034,1.0574428160333622,1.0776832005886208,1.1294988112625675,1.1380486574041628,1.1457924730545836,1.1155056238999532,1.1988809898065413,1.2895482608899078,1.2827311035894922,1.3150170060109971,1.229588644132173,1.2253637362016054,1.2881596852126413,1.316757760075356,1.388127246010606
2022-01-19,0.22147161246785485,0.21539134410411542,0.22347745714889716,0.4143096221953979,0.4344255100241612,0.41880736291895404,0.46793186524730424,0.563123653937954,0.7090418665075198,0.6571296147228411,0.6385769843480356,0.7443682609091159,0.7853769727751592,0.7060694219841389,0.8797251940972495,0.91211054541612,0.9994289359075211,1.0978150154735558,1.1022671178898287,1.0729191514301102,1.0713404551803944,1.2955380142869803,1.209952966714291,1.247745429518001,1.2858486178883108,1.3369263672766105,1.3597436223919022,1.3781999848451671,1.4194521248881145,1.4850676485163536,1.4994494913614704,1.5309052796319234
2022-01-20,0.6569178145103429,0.8627503766670437,0.9017908864379316,0.7850524487379307,0.9116723660199795,0.9454285007717416,0.9258250927944351,0.9875284011251233,0.9997315529023787,1.1707272031332845,1.1570292294789069,1.2004227612352727,1.1991364967994635,1.1325227932757709,1.1884691725932708,1.264746604658822,1.204669923487926,1.3268836555034307,1.3046696821839547,1.323421929078739,1.4032381657530146,1.415502375059195,1.4009304261261095,1.5027413839452035,1.4166386095776422,1.5275385235664938,1.5525907655428668,1.5338060039631618,1.5920998802933046,1.539917442338384,1.675531277316478,1.6471247810971341
2022-01-21,0.5448301682412398,0.5593419197124381,0.7051679055905422,0.6726845657924104,0.8769183771490209,0.7324484026883122,0.9655247890591994,0.9332129235008155,0.958193583158057,0.9749472565556938,1.0603768392495487,1.0760177462693503,1.1699367712160147,1.1568544138187222,1.194611346978685,1.2045163198526512,1.2551506248982163,1.3084325102952317,1.2423578734371612,1.2950902498696204,1.4341306915214616,1.4398351262458167,1.4562920952492395,1.5005035582935966,1.5509568267208247,1.5405032797489275,1.5624180993877006,1.6449058915836097,1.6199221205050498,1.7229350738709555,1.6510364032130473,1.8212342264138375
2022-01-22,1.0062597667681443,0.9936288047988553,0.8846014574504759,0.9667170796913924,1.0443137113240453,1.1167854192310598,1.178254880716086,1.1509527278717753,1.2300272986359457,1.2153395831416607,1.2541894033791228,1.2455153716094653,1.300336588866355,1.3092369480878625,1.35810626009705,1.4894821449222468,1.419104490990289,1.6278854030901386,1.5505773586926206,1.5647817342500965,1.5422591853444934,1.6498600602167985,1.6157791509665351,1.6804431448196848,1.8322077169797295,1.7293529174890903,1.8216744947113244,1.7592190882708725,1.8229163474495298,1.9436221562766396,1.8542855386971577,2.0069497442919024
2022-01-23,1.0510531834635255,1.0513600348157845,0.9713271909888614,1.0591779143009397,1.1196331958982473,1.1597993804408036,1.2230014727590535,1.2272467150839101,1.1765393526086019,1.286202151371164,1.320814084089281,1.3407634816849365,1.3888389051315848,1.3981650439288307,1.4008228799961047,1.3955419735690564,1.3370328988728946,1.4624800822936885,1.4722251361728111,1.496214630073797,1.4395719329991183,1.4701306092557265,1.5976341928733777,1.5638270975267186,1.6207574745761884,1.6090375847375533,1.6301212479472826,1.6966416268264763,1.6451100322943808,1.6970016851084542,1.6904707292588113,1.7133602427742414
2022-01-24,0.7728537684860427,0.6850987091065343,0.7538725433255161,0.7944825946551103,0.9327428774315201,0.9090779324557108,0.986527327920532,0.8941827759171743,1.0137839149704795,1.075718136471021,1.0652566460288586,1.143612744787603,1.0931011352356792,1.2175967243733417,1.2898577307890946,1.1842396172391672,1.2073132482784694,1.3292457718083501,1.3623604886671286,1.2838913745077736,1.31555007180716,1.348889425060284,1.322088217372479,1.3696392292380315,1.3915689564728138,1.4295457316737932,1.4923273346311752,1.53187431034751,1.6237752348388899,1.5224114951522705,1.6476235791155056,1.6137917971369424
2022-01-25,0.818800453267339,0.828857934634287,0.8807182477646037,0.928109022898907,1.0845826721883065,0.9729694699808725,1.01811447708484,1.0510962952002865,1.0904537304763229,1.1211074376268066,1.2462178377078588,1.290813225046479,1.2236426064312786,1.2424313685924562,1.3390491835567544,1.3189221151622474,1.408913183077419,1.417867767302302,1.3621469491442861,1.545309469391925,1.5875410444632903,1.4967552385523741,1.537510306667547,1.6005587167456563,1.6322417886041007,1.6775954662442822,1.7742344917479285,1.6938492960226803,1.691679184255711,1.6914581794208263,1.7526473629149653,1.816253113253101
2022-01-26,1.3594652286570557,1.4375581378616766,1.5340650461411325,1.4268734945418062,1.465394866506631,1.5735357461965693,1.5837914209302442,1.6683217266410673,1.6299967805065414,1.606563948986276,1.6769697157026056,1.725150586928076,1.7325280864214236,1.738272794791117,1.7873472047046812,1.8133474586404958,1.8446775294919866,1.8285529031526597,1.8082060769091426,1.8442689819497444,1.9175821884628315,1.836707188636797,1.9162772977526452,1.898474931527209,1.9399000212295912,2.022741311517464,1.9887755475398456,2.001999906441634,1.9522069821317083,2.0781061116370343,2.093740145053708,2.190386276471554
2022-01-27,0.820475092240744,0.7564957289358007,0.8084047901964158,0.8777787813095338,0.9004030085834076,0.9074573841475253,0.9751053149463941,1.0526314806021437,0.979704660508645,1.0686805705377185,1.057214903373294,1.1815391035266773,1.074710348114839,1.1516300262573382,1.226849356338034,1.314449397495659,1.2608947659400611,1.2642992712117136,1.4138977704715323,1.2751535935648308,1.2652874457287473,1.4248826681576616,1.4054328221884298,1.4071430175940511,1.521321231546503,1.5258341835477456,1.513233850029227,1.5052787620643469,1.6408442316773546,1.6577376990165529,1.6483609378726611,1.7738357310373942
2022-01-28,0.5162327363571652,0.5459290531221236,0.5460605591988764,0.6109220829031687,0.5566077314118291,0.7121663220885526,0.6534892440778259,0.7289177169427367,0.7040868534825192,0.7225171207748229,0.7399939772930055,0.7450042492888895,0.7652953444735007,0.809690806044204,0.7627495136491766,0.7977457920273546,0.7669157018000897,0.8522931991184028,0.7551663598469718,0.887575419204555,0.8039320898959049,0.7427036531845248,0.8288595194261554,0.7965392273625829,0.8807012087999578,0.8140671253183601,0.8323814244569879,0.7681784820017095,0.8479863917234806,0.7573429059533132,0.8072727956691012,0.93242187731166
2022-01-29,1.0875193824545706,1.1098108821468233,1.0861006835982634,1.2737034263879552,1.287561173913925,1.2727089147845438,1.3219673176513664,1.3657219958636422,1.2863139965298034,1.4079474844486377,1.4171865508948904,1.4314477433482147,1.497120403218015,1.6302165223752014,1.60112393612125,1.5689308302369405,1.6542381551304661,1.7234505099791928,1.727378445440994,1.711612605227601,1.70361425682828,1.7980696176551025,1.8099160633199594,1.8619869345759303,1.8758875690284982,1.9234369081846872,1.8709673005020022,1.99031771990577,1.961004735394086,2.0815300290737215,1.9699222410664723,2.1177731280458376
2022-01-30,0.9043590556089955,0.9589429234622032,0.9924583778306072,0.9812934361850116,1.043119631967211,1.1807664581158883,1.1861996528314669,1.1456742968916551,1.148264098519388,1.1737311686901861,1.2188971122319257,1.1568889048060578,1.21442285653793,1.1626878716107707,1.2845485795866034,1.3151280956375455,1.2765532378032802,1.3971627845006214,1.2747684870634757,1.280303789772723,1.3821087092279367,1.4405241026275424,1.4895867644817826,1.3996216340299938,1.4936437193551153,1.4549088102244632,1.4653190573067691,1.5352509120665423,1.5408114723940416,1.4465207630542734,1.61633698446677,1.6287149275543438
2022-01-31,0.6982898923686948,0.6776848600662854,0.7053913601473056,0.7918135904800205,0.8966450234357186,0.9051639327649071,0.8963839572419783,0.9883978438427468,0.8408556245769361,1.0731521751779878,0.9603866899818191,1.0603259495539126,1.0530973711812146,1.074643323679925,1.2274616453570433,1.175890102201612,1.2463200204151639,1.2562765053106835,1.3120461427139776,1.3215806234087226,1.2831345868088355,1.4266631135460086,1.381767061898494,1.358286610171639,1.4444405450625184,1.5706970368671167,1.568075931966589,1.538140760662683,1.5682303457946418,1.5998503919386964,1.7501344315260465,1.6958909103100888
2022-02-01,0.999637062063207,1.0242565767758718,1.0673442459559583,1.129321046493318,1.2185978992972286,1.23088395576824,1.3079222023964607,1.3082032936876546,1.355669320647003,1.2902651540421886,1.47363445479856,1.4821804080416292,1.5513295559547617,1.392830911478788,1.6780013239695486,1.602331864868383,1.7002919538876284,1.6283449287803273,1.7463580930943967,1.6983795542386069,1.7551699620248347,1.9173668622547813,1.8474555043992598,1.9032191949842057,1.971256550152218,1.9880029179740197,2.006276383537751,2.052620729552362,2.190249942391418,2.103001658286441,2.151844861288569,2.230340058516618
2022-02-02,1.1673030641227673,1.3279612870333475,1.2265337842866268,1.3606952932630378,1.3603818200026279,1.4424999752769447,1.5067328029546416,1.5489389321790137,1.5951362244005722,1.6948772661580922,1.676268401488821,1.6802220807797663,1.7790508621562129,1.8284213951317303,1.7454363373222619,1.8743886502033704,1.9171651237217333,1.9047453086793034,2.0258907944073745,1.9870796181705785,2.0383585191170708,2.060965423024634,2.1079979418219654,2.090082019348568,2.110660911253381,2.300259649933723,2.2161714375280734,2.24705883412055,2.2272003471490933,2.341303330023443,2.3456255801568306,2.5325628112365903
2022-02-03,1.2487253385455621,1.2005136744825624,1.1199406797367772,1.4024825995686068,1.2524653565500885,1.2689261161417111,1.4287175354727997,1.5241225707578028,1.4946516313017628,1.476083264099896,1.4994881876447939,1.5338865304396114,1.5503702060469204,1.547540524610844,1.5596800529662722,1.572326824019759,1.558795031932602,1.6035898228912024,1.5542354010883528,1.655385276459487,1.6324764506352576,1.6485366842512397,1.7347460362492586,1.8176278076863415,1.8164751628376858,1.7148335782760813,1.7669550213821308,1.8868410228929264,1.8143409607376049,1.8762010802300004,1.9392142148886586,1.887890967436708
2022-02-04,0.9509972380165789,0.870788524688265,0.997188465862736,1.0101369943943468,1.0653989520781404,1.070586706879261,1.146072865424993,1.1004723001447811,1.0875605435591376,1.1288296303057261,1.1626938470379065,1.1501061701592155,1.1612871255279404,1.1353188948500852,1.1480836502871155,1.121623498938724,1.2895253755172997,1.1499570979650897,1.1874554820765895,1.1960076230072298,1.286403592794747,1.2365630847704574,1.3232933126666646,1.2367859154167269,1.293937077977038,1.2477319883410527,1.406264723514693,1.249140898976044,1.333539651028558,1.359287206697878,1.3578669407002157,1.3375263452450563
2022-02-05,0.9241586783743722,1.0053218721707213,0.8984585112714764,0.907454835894912,1.011892191201392,1.1806620548013558,1.0437694615038198,1.196104029246442,1.226750753019376,1.1428160222596202,1.2257525759794665,1.3048992812291342,1.230207254096264,1.2642833879137656,1.270374413398713,1.2734795349310233,1.3163281257995396,1.3120285766018112,1.3992581208474515,1.383308415216153,1.4576996547882008,1.3923906761462124,1.5108950246876862,1.5601996227784554,1.4430292495839216,1.5856447748730762,1.6525952754088096,1.555053290686999,1.7235497293405024,1.685327790140811,1.6536588623532344,1.7107367456643023
2022-02-06,1.0442642598309937,1.1176347299460476,1.0701071406660552,1.1850742391919056,1.1861031889583575,1.2302650158600892,1.3615663490231895,1.3850366982848654,1.3902310521935064,1.3334445881267936,1.3997750773648026,1.5032246263460718,1.4762089191782326,1.611328383975889,1.5410348484622352,1.5568122486561184,1.5574814528093717,1.6052716873775303,1.6165942146769197,1.685241904159063,1.7233114307191613,1.661859430868114,1.6603412282236687,1.6609141138860446,1.804037078551055,1.7494862968457996,1.723142104823307,1.876472136077012,2.0080829332734087,1.9096600523040412,1.9785665905087677,1.9675660301872286
2022-02-07,0.9161456299506963,0.9397791681961984,0.9259998153502422,1.0669563174907575,1.0572956508190863,1.0719449571390334,1.1771427437012945,1.1438874381958843,1.2272261574512353,1.26126976300136,1.351097522286955,1.3549728794437994,1.3639201589526941,1.4395980869057268,1.501445855121654,1.4928047101710153,1.4982164145111738,1.4647406681322883,1.5095954156995999,1.5800234068445325,1.5971828805234811,1.6506457431448023,1.6951432298296953,1.7511085558592172,1.753423011453703,1.8136202746822607,1.8249002723672911,1.7553283711421914,1.8396124824079885,1.911912540514018,1.891236885419268,2.014396044525043
2022-02-08,1.4742184853732903,1.4287321452053345,1.441552991321142,1.488491121595323,1.5555408961912174,1.597767387341248,1.6691149312785867,1.709958844646911,1.7419407327609133,1.8024055615423713,1.878039190196736,1.9033005834640075,1.818401877979231,1.801388929521564,2.011936216552414,1.9327741164405636,2.0255930673100724,2.013897663899858,2.0177707781842624,2.1703339296288053,2.216559433938821,2.185088591875463,2.1196646251103393,2.2572134885660593,2.3394453143581844,2.2812717328672787,2.3997912057039517,2.425316988552156,2.490568316282152,2.5031737177657662,2.484208832593534,2.6284413004056106
2022-02-09,0.8746028391490851,0.8709686947168607,0.9373074315430706,1.0795161638161448,0.963990538374862,0.9855007929441165,1.1701663802626645,1.1144185042182129,1.1181598256495406,1.2291790961967468,1.1715811757797487,1.3171379958104343,1.2831469501364992,1.2478122323485377,1.4026570740589273,1.2867820631270999,1.3761938690265234,1.3758634019446108,1.4476197065494618,1.4820962689606543,1.4269885627668983,1.408986350863277,1.4908446220068823,1.4550850499016637,1.6107151057379068,1.5379099185912632,1.533827873932841,1.5823218287345044,1.526717039497756,1.5664775799280486,1.696070216974423,1.6242086023391649
2022-02-10,0.6743200872664463,0.7079924608435818,0.6538877794196587,0.6743561159392297,0.8651246361592966,0.8136870159231305,0.8540914834941001,0.9679161294131057,0.9628564995277877,0.9904329275510066,1.107803226190788,0.9988025722667747,1.108446792514237,1.0957390828436553,1.1369917338985258,1.23056485828873,1.2100710254768954,1.2421335620730365,1.299421180515587,1.258192769006442,1.2652174315090277,1.285789545859389,1.2706974866028609,1.5029603545442933,1.376287721594167,1.4518594226515735,1.4807421319871903,1.541810225918751,1.5992888627064834,1.6338005133094806,1.5941174540336946,1.6476356207447749
2022-02-11,1.066222363554985,1.096220604963745,1.1221372585137375,1.1933765771837874,1.1803992130674312,1.1383469113122529,1.2521057247599374,1.226590835233719,1.2584738600566894,1.3390672451914287,1.3958719507810489,1.3587843065796636,1.3966196091272074,1.4895466473842132,1.4396149263865674,1.5807517867735856,1.5020353334167005,1.4088590257482796,1.5577824651402061,1.5625024327485344,1.6313975709234114,1.6241923745262823,1.6074104740704236,1.5771110719629275,1.6520743640147963,1.6444182421245317,1.6825669322373826,1.765910638473717,1.8451139467364484,1.8067453997735308,1.7528737949393596,1.8608234723487287
2022-02-12,1.321839552137361,1.298687973791019,1.397880217445871,1.4010322600406644,1.4604321612564857,1.4224787627953208,1.4692975724571424,1.549538043720469,1.5155613063292577,1.6402603187680467,1.5528307203235088,1.6023281851466311,1.6555260482075302,1.5554083269019923,1.555426543768004,1.5841003741288118,1.740257295216215,1.6661520137172987,1.8381794623494958,1.6985194425070187,1.752384840548143,1.8366730182728546,1.8762858411510401,1.8954896341536183,1.8692996963032233,1.8765974736492403,1.8715905976196854,1.897518818680499,1.84775322178854,1.8511972429430987,1.9088230050272827,1.9174631419722012
2022-02-13,0.8396648692001611,0.9291669833380137,0.8321963080220647,0.9342074724481663,0.9535310825329998,0.9366587534895559,1.0634938905896085,1.0972239341638652,1.2133123527902892,1.2025438516637104,1.1524582407475015,1.328527212260468,1.3286600807947342,1.328236314041404,1.3191501922534898,1.3137309099545602,1.3742593738740707,1.4784555869241174,1.5494133321788905,1.5635594731535345,1.4932409056778446,1.4930830490325782,1.5876018794097826,1.5237584992282351,1.660105096125696,1.6684885287398052,1.6846553924103376,1.6604869070958723,1.798351808358289,1.778679111988617,1.7796601959973468,1.7275905869417987
2022-02-14,0.9483242044338952,0.9637521003734364,1.0565804950995854,1.0484631049556707,1.1696557366784843,1.2442566516938518,1.3157858485000042,1.296030175861313,1.3361691545854513,1.3468746196136956,1.3932226495125555,1.466597427019903,1.5393462601367291,1.6095221487489226,1.5664399367086828,1.7239458844484608,1.6784773126838763,1.733739865814098,1.7403109007372104,1.6994412434441486,1.90798119689411,1.9439123551371777,1.9364792167560665,1.9975709175632033,2.0639085708306695,2.004101348758445,2.1001307498890935,2.2108987420831867,2.1533291595900477,2.2758433570601744,2.238728831478844,2.375548756787332
2022-02-15,0.9287666993597572,0.9391345833737683,1.0118799660265196,1.090337373300628,1.0040621993278234,1.0750384131615285,1.1075470441522666,1.1329760554440094,1.1180242934494502,1.1007888234145506,1.0870213300553655,1.1414810617267659,1.0919924668724792,1.0077163772848958,1.1836380244496327,1.2149401286606822,1.059490196801795,1.1350470310060552,1.2244271579522,1.304349229278181,1.210613665552246,1.1813895347012904,1.2169953770548556,1.3033855048055738,1.211010015413684,1.2121925826031024,1.2370472905187018,1.2227483167292628,1.2859851563872173,1.3707367786433076,1.315529280692978,1.2968575925758359
